customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
2214,42,24.343335723563747,2977.851510229177,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,No,0,No,Yes,Yes,Yes,0
2215,35,46.10283915358481,734.499938767436,Two year,Mailed check,Fiber optic,No,Yes,Yes,No,0,No,No,No,No phone service,0
2216,46,107.57625388591553,7107.197849234227,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,No,0,No,Yes,No,No,1
2217,26,95.2345702531956,1667.0160991697312,Two year,Electronic check,DSL,No,No internet service,No,No,0,No,Yes,No,No,0
2218,69,21.764516017860586,6013.816341327909,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,Yes,1,No,No,No,Yes,0
2219,64,71.70062832097086,2329.6059093330778,Month-to-month,Credit card,Fiber optic,No internet service,Yes,Yes,No,1,Yes,No,No,Yes,1
2220,37,72.95726807126748,6521.948162947113,Two year,Mailed check,DSL,No internet service,No,No internet service,Yes,1,No,Yes,No,No phone service,0
2221,49,60.088213512791036,1035.335047278467,One year,Electronic check,Fiber optic,No,No,Yes,No,0,No,No,No,Yes,0
2222,21,49.73933320619897,6072.965720751916,One year,Credit card,DSL,No,No,No internet service,No,0,No,Yes,No,Yes,0
2223,64,88.17248504123421,875.1391038140482,One year,Mailed check,No,Yes,No internet service,Yes,No,0,No,No,No,No,0
2224,5,40.77904647047538,3630.634724069852,One year,Credit card,No,No internet service,No,Yes,No,1,No,Yes,Yes,No,0
2225,70,99.8948562071706,5898.634369736876,One year,Credit card,No,No,No internet service,Yes,No,0,No,No,No,No phone service,0
2226,4,100.30371607674718,1468.4252113765147,Month-to-month,Electronic check,No,No internet service,No,Yes,No,1,Yes,No,Yes,No phone service,1
2227,39,61.52614375728205,2356.7534118891117,One year,Electronic check,No,Yes,No internet service,Yes,No,1,No,No,Yes,No phone service,0
2228,35,48.35480109096476,6931.659237528362,Month-to-month,Electronic check,DSL,Yes,No,Yes,No,0,Yes,Yes,Yes,Yes,0
2229,1,48.38781815907132,7092.442635170403,Two year,Credit card,DSL,No,No internet service,Yes,Yes,0,No,Yes,No,Yes,0
2230,24,68.22913239962101,454.9900743765372,One year,Bank transfer,DSL,Yes,No,No internet service,No,0,No,Yes,No,Yes,0
2231,57,91.95792247493587,1427.9156242885047,One year,Electronic check,Fiber optic,No,No,No,No,1,No,No,Yes,Yes,0
2232,70,55.886869099385876,1028.0283281555862,One year,Bank transfer,No,No internet service,Yes,No,No,0,Yes,No,No,No,0
2233,41,81.00433454577515,1519.5754477452938,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,No,0,No,Yes,Yes,No phone service,0
2234,54,58.24844605825943,7764.483022019553,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,0,Yes,No,No,No phone service,0
2235,46,50.452318915138335,4458.076465444606,Month-to-month,Mailed check,Fiber optic,No,No internet service,No internet service,Yes,0,No,Yes,No,No,0
2236,60,22.485951591579415,3798.087884593922,Month-to-month,Credit card,No,No,Yes,No internet service,No,0,No,Yes,Yes,No,0
2237,60,20.391410573539062,7877.292247431667,Two year,Electronic check,Fiber optic,No internet service,No,No internet service,Yes,1,No,Yes,No,Yes,0
2238,57,42.72076778320044,4499.953425899809,Month-to-month,Credit card,No,No internet service,Yes,No,Yes,0,No,No,No,No phone service,0
2239,31,60.640628680099546,5322.831626029644,One year,Credit card,No,Yes,No,No,No,1,Yes,Yes,Yes,No phone service,0
2240,24,105.12611673620603,2728.887313788524,Two year,Mailed check,No,Yes,No internet service,No,Yes,1,No,Yes,Yes,No,0
2241,36,99.84842429304254,3118.7074296251967,Two year,Mailed check,Fiber optic,No internet service,No,Yes,No,0,Yes,Yes,No,No phone service,0
2242,30,46.71652625879899,4795.834132091677,One year,Mailed check,No,No internet service,Yes,No internet service,Yes,1,Yes,Yes,No,No,0
2243,24,44.454044298429935,651.3076936036716,One year,Credit card,No,No,No internet service,No internet service,No,1,No,Yes,Yes,No phone service,0
2244,30,42.73220710700274,2121.474799753724,One year,Bank transfer,DSL,No internet service,Yes,Yes,Yes,0,Yes,No,Yes,No,0
2245,7,53.9237340528867,1654.8128207364261,One year,Credit card,Fiber optic,No internet service,No,No,No,1,Yes,No,Yes,Yes,0
2246,35,69.81987195616854,225.55780580602843,Month-to-month,Mailed check,DSL,Yes,No,No internet service,Yes,1,No,Yes,Yes,No phone service,0
2247,55,63.86677720315755,4341.520037111333,Two year,Credit card,DSL,Yes,Yes,No,Yes,1,Yes,Yes,No,Yes,0
2248,14,41.827319878149375,4532.317432238645,One year,Mailed check,Fiber optic,No,No internet service,Yes,No,1,Yes,Yes,Yes,No,0
2249,10,33.0451409943618,3133.1198619943452,Month-to-month,Mailed check,DSL,Yes,Yes,No,Yes,0,No,Yes,Yes,No phone service,1
2250,16,21.257781248619537,2222.947008771848,One year,Electronic check,No,No,No,Yes,Yes,1,No,No,Yes,No phone service,0
2251,54,35.396323866650384,5251.273020357536,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No,Yes,0,Yes,No,No,Yes,0
2252,70,90.53563701941182,1163.8073749372093,One year,Mailed check,DSL,No internet service,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,0
2253,44,44.36385693455829,4197.058749919139,One year,Electronic check,No,No,No,No internet service,No,1,Yes,No,No,No,0
2254,45,66.86018101215097,6167.784487903898,One year,Bank transfer,DSL,Yes,No internet service,Yes,Yes,0,Yes,No,Yes,Yes,0
2255,56,79.13011489232447,1397.9540732245312,Month-to-month,Mailed check,No,Yes,Yes,No,No,1,Yes,Yes,No,No phone service,1
2256,57,108.68409028316071,6050.750354906968,One year,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,No,1,No,Yes,Yes,No phone service,0
2257,21,108.88550983934195,6110.276622311844,Month-to-month,Bank transfer,DSL,Yes,No,No,Yes,0,Yes,Yes,No,No phone service,1
2258,68,94.5733733681359,573.4205210205937,Month-to-month,Credit card,Fiber optic,No,Yes,No,Yes,0,Yes,Yes,No,No phone service,1
2259,50,23.515699204850144,248.3961760887365,Two year,Electronic check,DSL,No internet service,Yes,Yes,No,0,No,Yes,Yes,Yes,0
2260,33,77.5070419085415,7794.089707306739,Month-to-month,Bank transfer,No,Yes,No,Yes,No,0,No,No,Yes,Yes,1
2261,7,98.65834708315064,1627.723010040717,Month-to-month,Credit card,DSL,No internet service,No,No,No,0,Yes,No,No,No,1
2262,70,21.72880447633632,6594.899751890814,Month-to-month,Bank transfer,Fiber optic,No internet service,No,Yes,Yes,0,No,No,Yes,Yes,0
2263,15,74.96846136565783,4538.6201590578585,Month-to-month,Credit card,No,Yes,Yes,No,Yes,0,Yes,No,Yes,No,1
2264,32,105.77641457860294,2189.3300445422747,Month-to-month,Mailed check,No,No,No,Yes,Yes,0,No,Yes,No,Yes,1
2265,20,67.4102075842267,1126.7664492886195,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,No,1,No,No,Yes,Yes,0
2266,15,20.410620289744845,4023.7504612640473,One year,Credit card,Fiber optic,Yes,Yes,No,Yes,0,No,Yes,Yes,No phone service,0
2267,48,21.101335833560746,3318.103011872654,Two year,Mailed check,DSL,Yes,No internet service,No internet service,No,1,No,No,Yes,Yes,0
2268,71,61.663603741375056,5621.200072424836,Two year,Mailed check,DSL,Yes,No,Yes,No,1,No,Yes,Yes,No,0
2269,21,35.50086674167546,7242.931541427041,One year,Mailed check,No,Yes,No,No,No,1,Yes,No,No,No phone service,0
2270,42,86.44506570932596,6461.459887011163,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No internet service,No,0,Yes,No,No,Yes,1
2271,26,90.8799264906154,2268.171196618014,One year,Credit card,Fiber optic,No,Yes,Yes,No,0,No,No,No,No phone service,0
2272,14,37.78797954606286,7043.572425773215,Month-to-month,Electronic check,DSL,No internet service,Yes,Yes,Yes,1,No,Yes,No,No phone service,0
2273,57,108.85332885244848,6683.791381426372,One year,Electronic check,DSL,No,Yes,No,No,0,No,Yes,Yes,No phone service,0
2274,37,64.1907844978926,7440.176246401969,Two year,Credit card,No,Yes,No,Yes,Yes,0,No,No,No,No,0
2275,58,34.28459075919237,3723.4204862001025,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,0,Yes,Yes,Yes,No,0
2276,21,96.42515980693955,6171.743862034247,Two year,Mailed check,Fiber optic,No internet service,No internet service,No,Yes,0,No,No,Yes,Yes,0
2277,69,98.99745000167728,4774.098717636996,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,Yes,1,No,No,No,No phone service,1
2278,3,83.92954726654575,2552.9717451409183,One year,Bank transfer,Fiber optic,Yes,No,No internet service,No,0,Yes,Yes,Yes,Yes,1
2279,37,105.34655532025532,7956.004920087831,One year,Electronic check,DSL,No internet service,No,Yes,Yes,1,No,Yes,No,No,0
2280,49,93.73729720306713,402.6289880333247,One year,Credit card,DSL,Yes,Yes,No internet service,Yes,0,Yes,No,Yes,No phone service,0
2281,19,108.22057372269906,1381.95332321669,One year,Credit card,DSL,Yes,Yes,Yes,No,1,No,No,Yes,No,0
2282,12,63.38880484854795,7151.08466400197,One year,Bank transfer,No,No internet service,No,No internet service,No,1,No,No,No,No phone service,0
2283,61,94.75971280994425,578.4464629598048,Two year,Mailed check,Fiber optic,No internet service,Yes,Yes,No,0,Yes,No,Yes,No phone service,0
2284,41,119.97515634290444,7105.883272013822,Two year,Mailed check,DSL,Yes,No internet service,No internet service,Yes,0,No,No,Yes,No phone service,0
2285,33,92.49311975196193,5750.249660859787,Month-to-month,Mailed check,Fiber optic,No,No,No internet service,Yes,1,Yes,No,No,Yes,1
2286,50,31.418378023713217,389.80364261688425,Two year,Credit card,DSL,No internet service,Yes,Yes,Yes,1,Yes,No,No,No,0
2287,68,71.8318722429183,3491.628338547995,Month-to-month,Electronic check,No,No,Yes,Yes,No,0,Yes,Yes,Yes,No,1
2288,71,78.73477912430279,6060.324652517673,Month-to-month,Credit card,DSL,No,Yes,No,Yes,0,Yes,Yes,No,No,1
2289,33,37.4210675071391,4706.492248583318,Two year,Bank transfer,No,No internet service,No internet service,No internet service,No,0,No,Yes,Yes,No phone service,0
2290,24,116.28916341780376,7493.383206519218,Two year,Credit card,Fiber optic,No,No,Yes,No,0,No,Yes,No,Yes,0
2291,61,37.55797776346163,6954.387860004799,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No,Yes,1,Yes,Yes,No,Yes,0
2292,61,37.755791971322274,2727.9163191397533,Two year,Credit card,DSL,No internet service,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,0
2293,28,111.5167137974555,768.5548446087138,Two year,Electronic check,DSL,No internet service,No internet service,No internet service,No,0,Yes,Yes,No,Yes,0
2294,58,66.5205433121671,7559.630613200646,Two year,Bank transfer,Fiber optic,No internet service,Yes,Yes,No,0,Yes,No,Yes,No phone service,0
2295,43,26.318827927451622,4186.56546536662,One year,Mailed check,No,No,Yes,Yes,Yes,1,Yes,No,No,No phone service,0
2296,41,79.81874999385286,687.7412325383933,One year,Mailed check,No,No,No,No,No,0,No,Yes,Yes,Yes,0
2297,39,80.18263486330478,6550.947345538309,Month-to-month,Credit card,DSL,No internet service,No,Yes,No,1,No,No,Yes,Yes,1
2298,49,26.450075868656178,6961.2011184145895,Two year,Credit card,Fiber optic,No internet service,Yes,No,Yes,0,Yes,Yes,No,No,0
2299,17,117.2522495633662,5151.454657394911,Month-to-month,Electronic check,No,No internet service,Yes,No internet service,No,1,No,Yes,No,No phone service,1
2300,70,74.40299652945755,3635.320828922085,Two year,Electronic check,No,No internet service,Yes,No internet service,Yes,1,No,Yes,Yes,Yes,0
2301,70,75.97957221797643,5331.166797356224,One year,Mailed check,No,Yes,No,Yes,Yes,0,Yes,Yes,No,No phone service,0
2302,65,72.01154145023945,5682.801196070476,Two year,Credit card,No,No,No,No,Yes,1,No,No,Yes,No,0
2303,5,81.073177964462,7154.936668879147,Two year,Bank transfer,No,No,Yes,No internet service,No,1,Yes,Yes,Yes,Yes,1
2304,2,46.4299752773755,7651.307274960431,Two year,Electronic check,DSL,No internet service,No,Yes,Yes,0,Yes,Yes,Yes,No phone service,0
2305,22,48.72413479748408,4163.1353658882,One year,Bank transfer,DSL,Yes,Yes,Yes,Yes,1,No,Yes,No,No phone service,0
2306,57,71.13390897961327,6408.106814859844,One year,Bank transfer,DSL,Yes,No internet service,Yes,Yes,0,No,No,No,No phone service,0
2307,66,100.66858547635796,7719.625492334074,One year,Electronic check,No,Yes,No,Yes,Yes,0,Yes,No,Yes,No phone service,0
2308,16,24.986457649417886,1294.8223713610314,Month-to-month,Credit card,No,No internet service,Yes,Yes,Yes,0,No,Yes,No,No phone service,0
2309,51,80.3404212220246,244.31705471644582,Two year,Bank transfer,No,Yes,No internet service,No,Yes,1,Yes,No,No,No phone service,0
2310,39,100.6778142506314,6964.813805501522,One year,Credit card,DSL,No internet service,Yes,Yes,No,1,Yes,Yes,No,No,0
2311,40,35.691727203722714,1642.6593326525701,Month-to-month,Bank transfer,No,Yes,No internet service,Yes,No,1,Yes,No,Yes,No phone service,0
2312,38,21.50225419805663,435.5822563912275,One year,Credit card,DSL,No internet service,No,Yes,No,1,Yes,Yes,Yes,No,0
2313,60,51.271329514145805,1364.759487493812,Two year,Credit card,No,No internet service,No,Yes,No,0,Yes,Yes,No,No,0
2314,59,78.81437067295981,3134.507798825777,Month-to-month,Credit card,DSL,No,Yes,Yes,Yes,1,Yes,Yes,Yes,No phone service,1
2315,10,33.82831734047477,1832.1990425813826,One year,Credit card,Fiber optic,No internet service,No,Yes,No,0,Yes,No,Yes,Yes,0
2316,64,62.61223709724855,2511.5036698935,One year,Electronic check,No,Yes,No,Yes,No,1,No,No,Yes,No phone service,0
2317,63,75.23214973742779,7804.823006297366,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No,1,No,Yes,No,No,1
2318,49,79.88830947573172,5664.8037988843425,Month-to-month,Credit card,DSL,Yes,No,No internet service,Yes,1,Yes,No,Yes,No phone service,1
2319,64,47.44117210003751,5726.314653200311,Month-to-month,Mailed check,No,No internet service,No internet service,Yes,Yes,0,No,No,Yes,No phone service,0
2320,32,60.00296359862914,848.0144603505903,Month-to-month,Bank transfer,DSL,No,No internet service,No,Yes,0,No,Yes,No,No phone service,0
2321,7,97.83392290675587,5883.5771215992645,Month-to-month,Bank transfer,DSL,No internet service,No internet service,Yes,No,0,Yes,Yes,No,No,1
2322,21,114.12146941206855,5940.820230346909,One year,Credit card,Fiber optic,No internet service,No,No,Yes,0,Yes,No,Yes,No,0
2323,20,106.18803311182572,5311.985645412395,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,Yes,1,No,Yes,No,No,1
2324,26,76.42835017334319,1904.646738383213,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,1,Yes,No,Yes,Yes,1
2325,68,61.02928029439465,3441.985814749261,Two year,Mailed check,No,Yes,No,No,No,1,No,Yes,No,Yes,0
2326,15,53.295661437141824,6785.58399189004,One year,Mailed check,DSL,No,No internet service,No,Yes,1,Yes,Yes,Yes,Yes,0
2327,14,32.49565660840181,5394.592871790948,Two year,Bank transfer,DSL,Yes,No,No internet service,No,0,Yes,Yes,No,Yes,0
2328,27,30.655124721611298,5888.873796499228,One year,Bank transfer,DSL,No internet service,Yes,Yes,No,0,Yes,Yes,Yes,No phone service,0
2329,40,88.83576249136577,4740.25776099389,One year,Credit card,DSL,No,No internet service,No internet service,Yes,0,Yes,Yes,Yes,Yes,0
2330,58,45.97944161711604,3651.7341329830497,One year,Bank transfer,No,Yes,No,No internet service,Yes,1,No,Yes,Yes,Yes,0
2331,28,45.46616864324468,6096.510879530155,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,Yes,Yes,1,Yes,Yes,Yes,Yes,0
2332,26,119.81950544777857,636.6139334938092,Two year,Credit card,No,Yes,No internet service,No internet service,Yes,1,Yes,Yes,No,No phone service,0
2333,63,38.79259578737954,5417.969788964087,One year,Mailed check,No,No internet service,Yes,Yes,No,1,Yes,No,Yes,Yes,0
2334,66,34.80597594888297,7977.915612020365,One year,Credit card,No,Yes,No internet service,Yes,No,1,No,No,Yes,Yes,0
2335,25,29.868522775992062,6263.51624279745,One year,Electronic check,Fiber optic,No internet service,No,Yes,No,1,No,No,No,Yes,0
2336,3,77.98053451667961,2395.4517414618967,Two year,Bank transfer,No,No,No internet service,Yes,No,1,Yes,No,No,No,1
2337,44,82.78638260021015,2294.7740081725065,One year,Bank transfer,Fiber optic,Yes,No internet service,No,Yes,0,Yes,No,Yes,Yes,0
2338,42,56.5227926256882,5371.027023688325,Two year,Electronic check,DSL,No internet service,No,No,No,0,Yes,No,No,Yes,0
2339,6,73.54133355114678,7177.24863036739,Two year,Electronic check,No,Yes,Yes,No internet service,No,1,Yes,No,Yes,Yes,1
2340,39,98.83995309449125,4665.802952697959,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,Yes,1,No,No,No,No phone service,1
2341,52,101.81041683217484,4266.478068643461,One year,Credit card,DSL,No,No,Yes,No,1,No,No,No,Yes,0
2342,23,115.79120757156483,1367.0346573650036,One year,Mailed check,DSL,No,No internet service,Yes,Yes,1,Yes,Yes,Yes,Yes,0
2343,50,102.42679859228745,5752.109947342551,Two year,Credit card,No,No internet service,No,Yes,Yes,0,Yes,No,Yes,No,0
2344,43,76.48414367174266,5648.159095139337,Two year,Electronic check,DSL,No internet service,No,No,Yes,0,No,No,Yes,No,0
2345,19,37.9656965836846,7738.915999437397,Month-to-month,Credit card,No,No internet service,No,No,No,1,Yes,Yes,Yes,No phone service,0
2346,69,29.97635577028424,2471.5182560147487,One year,Bank transfer,DSL,No,Yes,No,Yes,0,Yes,No,Yes,No phone service,0
2347,51,25.45118899108592,6075.919263303501,Two year,Credit card,No,No internet service,No internet service,No internet service,Yes,0,No,Yes,No,Yes,0
2348,11,86.65258317853838,3529.115563461269,One year,Electronic check,No,No,No,Yes,Yes,1,Yes,Yes,No,No,1
2349,12,100.75362553979932,4511.935053767466,One year,Bank transfer,No,No,Yes,No,No,0,No,No,No,No phone service,0
2350,8,70.8683950684079,6549.98545924441,One year,Mailed check,DSL,Yes,Yes,No,No,1,Yes,No,No,No phone service,1
2351,24,25.471417483363993,1853.7608556499072,Two year,Credit card,No,Yes,No internet service,Yes,Yes,1,Yes,Yes,Yes,No,0
2352,41,73.54705745913381,2808.663042266578,One year,Credit card,DSL,No internet service,No,No,No,1,No,No,No,Yes,0
2353,36,113.57492615245503,6209.138494561016,Two year,Electronic check,Fiber optic,No,No internet service,Yes,No,1,No,No,No,No,0
2354,55,79.76131909324604,4606.617530774101,Month-to-month,Mailed check,DSL,No,No,Yes,No,0,No,No,No,Yes,1
2355,9,100.94274884628149,830.1410435500546,Month-to-month,Bank transfer,DSL,No,Yes,No,No,1,No,No,No,Yes,1
2356,47,100.01526483917506,3498.468347550253,Two year,Electronic check,No,Yes,Yes,No internet service,No,1,No,Yes,Yes,No,0
2357,15,113.21290997806528,4734.403172486829,One year,Electronic check,DSL,No,No internet service,Yes,Yes,0,No,Yes,Yes,Yes,0
2358,48,97.02287656498733,7285.186799915916,Month-to-month,Credit card,Fiber optic,No internet service,No,No internet service,No,1,Yes,No,No,No phone service,1
2359,42,94.77005140130896,1589.0555945152455,Month-to-month,Mailed check,No,No internet service,No internet service,No,No,0,Yes,No,No,No,1
